Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","146","République de Moldova","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1260.8","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1516.1","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1792.6","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1965.5","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","894.4","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","3633.3","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","4309.8","","Donnée officielle"
"PP","Prix à la Production","120","République démocratique populaire lao","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","3946.7","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","837.5","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","832.1","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","807.8","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","778.1","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","648.7","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1129.6","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1197.7","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","974.7","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","976.3","*","Chiffre non officiel"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1188.6","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1080.8","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1139.2","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","904.9","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","642.1","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","857.5","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","760.7","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","733.3","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","931.2","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","905.9","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","534.9","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1002.2","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","1578.4","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","1285.8","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","984.2","Fc","Donnée calculée"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","1079.6","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","1032.8","","Donnée officielle"
"PP","Prix à la Production","56","République dominicaine","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","1004.8","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1472.7","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","1700.2","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1929.8","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1763.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1876.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","2554.8","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","1532.6","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1310.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1625.7","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1742.1","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","1696.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1005.1","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","1221.8","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1306.5","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1525.7","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1524.5","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1213.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1220.9","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1381","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","1254.3","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","1505.5","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","1233.1","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","1001.1","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","1022.4","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","1066","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","964.1","","Donnée officielle"
"PP","Prix à la Production","183","Roumanie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","929.7","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","985.9","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","998.6","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","904.3","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","918.3","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","994.2","","Donnée officielle"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","969.4","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","965.6","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","869.2","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","778.7","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","728.4","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","710.7","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","703.7","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","813.1","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","926.4","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","895.8","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","898.6","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1052","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1218.6","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1040.3","Fc","Donnée calculée"
"PP","Prix à la Production","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1104.3","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1573.9","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1766.7","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","2540.3","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","4470.7","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","4685","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","4380.7","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","4291.5","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","4623.6","Fc","Donnée calculée"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","3458.3","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","3342.9","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","3346.6","","Donnée officielle"
"PP","Prix à la Production","184","Rwanda","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","3138","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1507.4","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1874.1","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","2037","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","1874.1","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","1874.1","","Donnée officielle"
"PP","Prix à la Production","189","Sainte-Lucie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2019","2019","7021","Valeur annuel","USD","1874.1","","Donnée officielle"
"PP","Prix à la Production","188","Saint-Kitts-et-Nevis","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","4082.7","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2012","2012","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2013","2013","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2014","2014","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2015","2015","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","191","Saint-Vincent-et-les Grenadines","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2016","2016","7021","Valeur annuel","USD","3347.8","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1991","1991","7021","Valeur annuel","USD","1966","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1992","1992","7021","Valeur annuel","USD","1982","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1993","1993","7021","Valeur annuel","USD","1852.7","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1994","1994","7021","Valeur annuel","USD","1075.1","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1995","1995","7021","Valeur annuel","USD","1716.8","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1996","1996","7021","Valeur annuel","USD","1619.5","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1997","1997","7021","Valeur annuel","USD","1498.5","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1998","1998","7021","Valeur annuel","USD","1423.8","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","1999","1999","7021","Valeur annuel","USD","1328.1","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2000","2000","7021","Valeur annuel","USD","1253.3","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2001","2001","7021","Valeur annuel","USD","1307.5","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2002","2002","7021","Valeur annuel","USD","1417.1","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2003","2003","7021","Valeur annuel","USD","1757.6","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2004","2004","7021","Valeur annuel","USD","1936.6","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2005","2005","7021","Valeur annuel","USD","1992.1","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","2022.8","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","2327.3","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","2532","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","2520.2","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","2391.8","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","2572.4","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2017","2017","7021","Valeur annuel","USD","2773.7","","Donnée officielle"
"PP","Prix à la Production","195","Sénégal","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2018","2018","7021","Valeur annuel","USD","2875","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2006","2006","7021","Valeur annuel","USD","1100.4","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2007","2007","7021","Valeur annuel","USD","1378.5","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2008","2008","7021","Valeur annuel","USD","1481.1","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2009","2009","7021","Valeur annuel","USD","1243.6","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2010","2010","7021","Valeur annuel","USD","1165.3","","Donnée officielle"
"PP","Prix à la Production","272","Serbie","5532","Prix à la Production (USD/tonne)","1095","Viande poids vif, poulet","2011","2011","7021","Valeur annuel","USD","1490","","Donnée officielle"
